4691.00320469	3330.66760053	1650.0
4112.55283514	3330.97992305	1650.0
3582.16595288	3301.66315197	1650.0
3070.40001133	3227.18673407	1650.0
2813.00462756	3283.01163002	1650.0
2248.88486918	3241.00092654	1650.0
2295.67956106	3271.41657998	1650.0
2250.00964017	3799.58914109	1650.0
2214.27376586	4356.3554465	1650.0
