4706.93410856	3311.43917818	1628.42136543
4106.47995161	3309.00833975	1620.66193472
3569.19833429	3307.5812483	1632.26596474
3069.59183312	3221.19102126	1624.26864378
2819.84583812	3247.47578381	1618.12128418
2276.3494651	3218.24204743	1644.55065618
2302.46193963	3260.92788633	1634.47200051
2262.98782543	3787.94463107	1621.89507954
2220.23508733	4348.15246504	1615.17583253
