4704.98616709	3307.54974395	1650.0
4105.15555871	3316.03324087	1650.0
3589.31961641	3287.9423322	1650.0
3065.73155177	3219.30674668	1650.0
2821.53427078	3255.57447855	1650.0
2275.45467429	3218.21945851	1650.0
2302.59808599	3261.52355328	1650.0
2264.30122955	3788.56260319	1650.0
2221.23351292	4348.15627319	1650.0
