4706.93410856	3311.43917818	1628.42136543
4116.71902062	3322.44084066	1622.05203201
3569.19833429	3307.5812483	1632.26596474
3071.27320705	3233.24623969	1629.36175122
2819.84583812	3247.47578381	1618.12128418
2298.80831311	3269.41551947	1627.60040051
2302.46193963	3260.92788633	1634.47200051
2262.98782543	3787.94463107	1621.89507954
2264.05124483	4377.48089086	1581.95740543
