4692.63925105	3330.84023848	1631.24675937
4113.45631712	3329.84317106	1631.22772118
3584.39393705	3301.55933624	1634.82825534
3070.63132204	3228.06331473	1625.47818837
2812.48288725	3284.65755837	1627.83989815
2250.09595398	3244.49416112	1646.87507748
2297.01961975	3272.74559971	1645.35472447
2251.50899657	3801.77182645	1630.61036738
2215.68788644	4359.38867301	1636.02709831
