4708.67398441	3310.2978803	1627.50006888
4114.94644249	3322.88641713	1620.4250071
3570.88493425	3307.50654777	1630.93718474
3078.98434635	3228.03401783	1631.11583859
2816.81636812	3246.93460187	1617.22253405
2296.40684888	3271.51680375	1625.32636158
2300.24165781	3262.91118182	1632.50615537
2262.19936329	3789.56299856	1620.41577498
2227.23483212	4365.35419675	1653.492039
